NPI,TIN,TYPE,NEGOTIATION_ARRANGEMENT,BILLING_CODE_TYPE,BILLING_CODE,NEGOTIATED_TYPE,NEGOTIATED_RATE,BILLING_CLASS
1124081112,562605608,ein,ffs,CPT,99213,negotiated,156.59,professional
1205947884,562605608,ein,ffs,CPT,99213,negotiated,156.59,professional
1255541876,205884933,ein,ffs,CPT,99213,negotiated,223.5,professional
1700232501,363235315,ein,ffs,CPT,99213,negotiated,200.47,professional
1902014442,264341272,ein,ffs,CPT,99213,negotiated,216.25,professional
1053607689,390817529,ein,ffs,CPT,99213,negotiated,238.46,professional
1972946002,270381199,ein,ffs,CPT,99213,negotiated,57.89,professional
1376988055,273818647,ein,ffs,CPT,99213,negotiated,127.01,professional
1609841055,300058330,ein,ffs,CPT,99213,negotiated,123.25,professional
1962459198,30419161,ein,ffs,CPT,99213,negotiated,175.93,professional
1609006790,432039289,ein,ffs,CPT,99213,negotiated,43.8,professional
1477501351,264213839,ein,ffs,CPT,99213,negotiated,115.49,professional
1578563532,231902994,ein,ffs,CPT,99213,negotiated,93.46,professional
1225251077,231902994,ein,ffs,CPT,99213,negotiated,93.46,professional
1215151162,231902994,ein,ffs,CPT,99213,negotiated,93.46,professional
1891712337,232919472,ein,ffs,CPT,99213,negotiated,263.93,professional
1326235607,232919472,ein,ffs,CPT,99213,negotiated,263.93,professional
1528363546,232919472,ein,ffs,CPT,99213,negotiated,263.93,professional
1033182175,232919472,ein,ffs,CPT,99213,negotiated,263.93,professional
1891706974,311842825,ein,ffs,CPT,99213,negotiated,140.71,professional
1760790976,381357020,ein,ffs,CPT,99213,negotiated,60.34,professional
1487157251,462283587,ein,ffs,CPT,99213,negotiated,56.98,professional
1518113737,550812249,ein,ffs,CPT,99213,negotiated,248.32,professional
1801859004,341629483,ein,ffs,CPT,99213,negotiated,70.86,professional
1285931261,363738206,ein,ffs,CPT,99213,negotiated,183.96,professional
1669476545,363738206,ein,ffs,CPT,99213,negotiated,183.96,professional
1841400199,431933256,ein,ffs,CPT,99213,negotiated,72.5,professional
1962618413,431933256,ein,ffs,CPT,99213,negotiated,72.5,professional
1124062757,431933256,ein,ffs,CPT,99213,negotiated,72.5,professional
1013081942,431933256,ein,ffs,CPT,99213,negotiated,72.5,professional
1972724060,431933256,ein,ffs,CPT,99213,negotiated,72.5,professional
1033153663,431933256,ein,ffs,CPT,99213,negotiated,72.5,professional
1194749242,320568584,ein,ffs,CPT,99213,negotiated,59.32,professional
1659722700,271975001,ein,ffs,CPT,99213,negotiated,43.2,professional
1073822110,271975001,ein,ffs,CPT,99213,negotiated,43.2,professional
1528453933,271975001,ein,ffs,CPT,99213,negotiated,43.2,professional
1558614487,271975001,ein,ffs,CPT,99213,negotiated,43.2,professional
1710239504,271975001,ein,ffs,CPT,99213,negotiated,43.2,professional
1891185906,271975001,ein,ffs,CPT,99213,negotiated,43.2,professional
1689043010,271975001,ein,ffs,CPT,99213,negotiated,43.2,professional
1487063400,562275190,ein,ffs,CPT,99213,negotiated,52.97,professional
1073510673,527859798,npi,ffs,CPT,99213,negotiated,34.03,professional
1205936937,52880545,npi,ffs,CPT,99213,negotiated,94.41,professional
1588656235,216620584,npi,ffs,CPT,99213,negotiated,110.22,professional
1871571216,94429776,npi,ffs,CPT,99213,negotiated,131.69,professional
1841246485,860881749,npi,ffs,CPT,99213,negotiated,42.44,professional
1528015070,430947289,ein,ffs,CPT,99213,negotiated,126.87,professional
1447418843,834392819,ein,ffs,CPT,99213,negotiated,244.65,professional
1114241619,61783116,ein,ffs,CPT,99213,negotiated,128.34,professional
1346395969,61783116,ein,ffs,CPT,99213,negotiated,128.34,professional
1699779199,582301495,ein,ffs,CPT,99213,negotiated,152.77,professional
1174789507,582301495,ein,ffs,CPT,99213,negotiated,152.77,professional
1962408336,161652443,ein,ffs,CPT,99213,negotiated,85.74,professional
1215902465,161652443,ein,ffs,CPT,99213,negotiated,85.74,professional
1093795858,352297438,ein,ffs,CPT,99213,negotiated,64.19,professional
1033260823,731477155,ein,ffs,CPT,99213,negotiated,51.67,professional
1770876641,453968254,ein,ffs,CPT,99213,negotiated,131.79,professional
1346700481,453968254,ein,ffs,CPT,99213,negotiated,131.79,professional
1053842443,453968254,ein,ffs,CPT,99213,negotiated,131.79,professional
1073001160,453968254,ein,ffs,CPT,99213,negotiated,131.79,professional
1306848858,453968254,ein,ffs,CPT,99213,negotiated,131.79,professional
1417119793,453968254,ein,ffs,CPT,99213,negotiated,131.79,professional
1871590083,453968254,ein,ffs,CPT,99213,negotiated,131.79,professional
1548791478,453968254,ein,ffs,CPT,99213,negotiated,131.79,professional
1316178866,453968254,ein,ffs,CPT,99213,negotiated,131.79,professional
1154322337,453968254,ein,ffs,CPT,99213,negotiated,131.79,professional
1174759625,453968254,ein,ffs,CPT,99213,negotiated,131.79,professional
1093740730,453968254,ein,ffs,CPT,99213,negotiated,131.79,professional
1538690318,453968254,ein,ffs,CPT,99213,negotiated,131.79,professional
1083631006,453968254,ein,ffs,CPT,99213,negotiated,131.79,professional
1215391107,453968254,ein,ffs,CPT,99213,negotiated,131.79,professional
1205861945,453968254,ein,ffs,CPT,99213,negotiated,131.79,professional
1700049772,371827092,ein,ffs,CPT,99213,negotiated,210.75,professional
1598842833,166066240,ein,ffs,CPT,99213,negotiated,72.66,professional
1902107691,205198148,ein,ffs,CPT,99213,negotiated,190.73,professional
1730490012,205198148,ein,ffs,CPT,99213,negotiated,190.73,professional
1831206358,205198148,ein,ffs,CPT,99213,negotiated,190.73,professional
1154581064,205198148,ein,ffs,CPT,99213,negotiated,190.73,professional
1194061788,831274129,ein,ffs,CPT,99213,negotiated,70.47,professional
1124265285,340714538,ein,ffs,CPT,99213,negotiated,52.36,professional
1528016227,340719172,ein,ffs,CPT,99213,negotiated,96.76,professional
1679591267,352535461,ein,ffs,CPT,99213,negotiated,93.08,professional
1356314355,352535461,ein,ffs,CPT,99213,negotiated,93.08,professional
1053384644,273801307,ein,ffs,CPT,99213,negotiated,116.98,professional
1992974174,390819992,ein,ffs,CPT,99213,negotiated,228.18,professional
1326277369,61654176,ein,ffs,CPT,99213,negotiated,86.36,professional
1760822886,462909536,ein,ffs,CPT,99213,negotiated,87.53,professional
1205846045,341854845,ein,ffs,CPT,99213,negotiated,66.65,professional
1205201183,461296499,ein,ffs,CPT,99213,negotiated,49.3,professional
1902896855,260834681,ein,ffs,CPT,99213,negotiated,131.3,professional
1285879155,260834681,ein,ffs,CPT,99213,negotiated,131.3,professional
1992026926,194244037,ein,ffs,CPT,99213,negotiated,88.29,professional
1972758217,194244037,ein,ffs,CPT,99213,negotiated,88.29,professional
1093942922,363097297,ein,ffs,CPT,99213,negotiated,70.77,professional
1619179389,43341666,ein,ffs,CPT,99213,negotiated,77.2,professional
1811954357,43341666,ein,ffs,CPT,99213,negotiated,77.2,professional
1366447427,621571406,ein,ffs,CPT,99213,negotiated,94.41,professional
1851379408,231352630,ein,ffs,CPT,99213,negotiated,58.17,professional
1073748422,824707194,ein,ffs,CPT,99213,negotiated,104.51,professional
1306902739,954885455,ein,ffs,CPT,99213,negotiated,189.88,professional
1649711508,471157530,ein,ffs,CPT,99213,negotiated,48.27,professional
1184682270,471157530,ein,ffs,CPT,99213,negotiated,48.27,professional
1417184771,270547617,ein,ffs,CPT,99213,negotiated,111.36,professional
1598767857,270547617,ein,ffs,CPT,99213,negotiated,111.36,professional
1487857025,203204949,ein,ffs,CPT,99213,negotiated,119.12,professional
1225076185,204799208,ein,ffs,CPT,99213,negotiated,55.46,professional
1881701936,581877738,ein,ffs,CPT,99213,negotiated,164.93,professional
1356325393,223849199,ein,ffs,CPT,99213,negotiated,60.0,professional
1720041163,350867980,ein,ffs,CPT,99213,negotiated,77.26,professional
1750500948,350867980,ein,ffs,CPT,99213,negotiated,77.26,professional
1316073836,264321839,ein,ffs,CPT,99213,negotiated,198.6,professional
1730378886,561398929,ein,ffs,CPT,99213,negotiated,151.41,professional
1952538688,561398929,ein,ffs,CPT,99213,negotiated,151.41,professional
1073590410,311838862,ein,ffs,CPT,99213,negotiated,44.92,professional
1124050851,351536132,ein,ffs,CPT,99213,negotiated,193.51,professional
1508204348,582467500,ein,ffs,CPT,99213,negotiated,86.77,professional
1699368027,390806828,ein,ffs,CPT,99213,negotiated,52.25,professional
1952370538,370662569,ein,ffs,CPT,99213,negotiated,106.62,professional
1407876519,370662569,ein,ffs,CPT,99213,negotiated,106.62,professional
1427462324,370662569,ein,ffs,CPT,99213,negotiated,106.62,professional
1932470044,370662569,ein,ffs,CPT,99213,negotiated,106.62,professional
1356319479,370662569,ein,ffs,CPT,99213,negotiated,106.62,professional
1417921024,370662569,ein,ffs,CPT,99213,negotiated,106.62,professional
1346235777,370662569,ein,ffs,CPT,99213,negotiated,106.62,professional
1891764908,370662569,ein,ffs,CPT,99213,negotiated,106.62,professional
1477507382,202995867,ein,ffs,CPT,99213,negotiated,65.32,professional
1447594320,205753831,ein,ffs,CPT,99213,negotiated,182.89,professional
1285616938,208032568,ein,ffs,CPT,99213,negotiated,68.47,professional
1437246543,208032568,ein,ffs,CPT,99213,negotiated,68.47,professional
1760669139,133902493,ein,ffs,CPT,99213,negotiated,45.75,professional
1164424198,581080740,ein,ffs,CPT,99213,negotiated,216.25,professional
1477555456,581080740,ein,ffs,CPT,99213,negotiated,216.25,professional
1285045161,581080740,ein,ffs,CPT,99213,negotiated,216.25,professional
1659373686,581080740,ein,ffs,CPT,99213,negotiated,216.25,professional
1689639825,581080740,ein,ffs,CPT,99213,negotiated,216.25,professional
1184616591,581080740,ein,ffs,CPT,99213,negotiated,216.25,professional
1750336046,581080740,ein,ffs,CPT,99213,negotiated,216.25,professional
1427050491,581080740,ein,ffs,CPT,99213,negotiated,216.25,professional
1033144241,581080740,ein,ffs,CPT,99213,negotiated,216.25,professional
1669474615,581080740,ein,ffs,CPT,99213,negotiated,216.25,professional
1871792945,581080740,ein,ffs,CPT,99213,negotiated,216.25,professional
1669484903,581080740,ein,ffs,CPT,99213,negotiated,216.25,professional
1568464543,581080740,ein,ffs,CPT,99213,negotiated,216.25,professional
1871913111,581080740,ein,ffs,CPT,99213,negotiated,216.25,professional
1447252424,581080740,ein,ffs,CPT,99213,negotiated,216.25,professional
1194986307,581080740,ein,ffs,CPT,99213,negotiated,216.25,professional
1588820278,581080740,ein,ffs,CPT,99213,negotiated,216.25,professional
1760474639,581080740,ein,ffs,CPT,99213,negotiated,216.25,professional
1073927091,581080740,ein,ffs,CPT,99213,negotiated,216.25,professional
1649545906,581080740,ein,ffs,CPT,99213,negotiated,216.25,professional
1275525685,581080740,ein,ffs,CPT,99213,negotiated,216.25,professional
1679575641,581080740,ein,ffs,CPT,99213,negotiated,216.25,professional
1114929189,581080740,ein,ffs,CPT,99213,negotiated,216.25,professional
1952303992,581080740,ein,ffs,CPT,99213,negotiated,216.25,professional
1407858434,581080740,ein,ffs,CPT,99213,negotiated,216.25,professional
1306838495,581080740,ein,ffs,CPT,99213,negotiated,216.25,professional
1790962488,581080740,ein,ffs,CPT,99213,negotiated,216.25,professional
1215909627,581080740,ein,ffs,CPT,99213,negotiated,216.25,professional
1326010356,202165466,ein,ffs,CPT,99213,negotiated,49.74,professional
1720025380,273655327,ein,ffs,CPT,99213,negotiated,94.41,professional
1083613806,310869901,ein,ffs,CPT,99213,negotiated,84.15,professional
1376000828,631120005,ein,ffs,CPT,99213,negotiated,100.41,professional
1093354458,631120005,ein,ffs,CPT,99213,negotiated,100.41,professional
1538628961,631120005,ein,ffs,CPT,99213,negotiated,100.41,professional
1114423936,631120005,ein,ffs,CPT,99213,negotiated,100.41,professional
1275975757,631120005,ein,ffs,CPT,99213,negotiated,100.41,professional
1194209064,631120005,ein,ffs,CPT,99213,negotiated,100.41,professional
1639607120,631120005,ein,ffs,CPT,99213,negotiated,100.41,professional
1669541843,631120005,ein,ffs,CPT,99213,negotiated,100.41,professional
1629092689,461548259,ein,ffs,CPT,99213,negotiated,38.3,professional
1710281332,203592657,ein,ffs,CPT,99213,negotiated,60.0,professional
1467452318,260265227,ein,ffs,CPT,99213,negotiated,112.1,professional
1528037280,370663568,ein,ffs,CPT,99213,negotiated,46.0,professional
1902574676,870516264,ein,ffs,CPT,99213,negotiated,149.29,professional
1063882272,870516264,ein,ffs,CPT,99213,negotiated,149.29,professional
1669619466,870516264,ein,ffs,CPT,99213,negotiated,149.29,professional
1912309725,452595101,ein,ffs,CPT,99213,negotiated,112.76,professional
1831419191,273750617,ein,ffs,CPT,99213,negotiated,113.45,professional
1639100712,721131527,ein,ffs,CPT,99213,negotiated,86.9,professional
1730335365,391028657,ein,ffs,CPT,99213,negotiated,60.0,professional
1528229499,112607762,ein,ffs,CPT,99213,negotiated,92.65,professional
1518906122,473417524,ein,ffs,CPT,99213,negotiated,44.29,professional
1700872454,810563878,ein,ffs,CPT,99213,negotiated,53.65,professional
1437127453,270743476,ein,ffs,CPT,99213,negotiated,41.85,professional
1548212632,474657231,ein,ffs,CPT,99213,negotiated,59.05,professional
1982023552,208579555,ein,ffs,CPT,99213,negotiated,77.98,professional
1730518952,208579555,ein,ffs,CPT,99213,negotiated,77.98,professional
1700102647,208579555,ein,ffs,CPT,99213,negotiated,77.98,professional
1013206317,274722033,ein,ffs,CPT,99213,negotiated,74.67,professional
1053384818,440655986,ein,ffs,CPT,99213,negotiated,103.17,professional
1447706718,440655986,ein,ffs,CPT,99213,negotiated,103.17,professional
1861730517,440655986,ein,ffs,CPT,99213,negotiated,103.17,professional
1487676573,440655986,ein,ffs,CPT,99213,negotiated,103.17,professional
1790040756,273763093,ein,ffs,CPT,99213,negotiated,216.25,professional
1013237502,472950693,ein,ffs,CPT,99213,negotiated,122.95,professional
1922425800,472950693,ein,ffs,CPT,99213,negotiated,122.95,professional
1467831966,472950693,ein,ffs,CPT,99213,negotiated,122.95,professional
1124339460,472950693,ein,ffs,CPT,99213,negotiated,122.95,professional
1629048319,113498389,ein,ffs,CPT,99213,negotiated,98.6,professional
1124034053,264274464,ein,ffs,CPT,99213,negotiated,103.96,professional
1558301499,611376577,ein,ffs,CPT,99213,negotiated,54.4,professional
1720395825,582002413,ein,ffs,CPT,99213,negotiated,109.96,professional
1043633084,582002413,ein,ffs,CPT,99213,negotiated,109.96,professional
1861638504,582002413,ein,ffs,CPT,99213,negotiated,109.96,professional
1366593154,582002413,ein,ffs,CPT,99213,negotiated,109.96,professional
1902881287,582002413,ein,ffs,CPT,99213,negotiated,109.96,professional
1144361411,582002413,ein,ffs,CPT,99213,negotiated,109.96,professional
1003041104,582002413,ein,ffs,CPT,99213,negotiated,109.96,professional
1891140240,582002413,ein,ffs,CPT,99213,negotiated,109.96,professional
1134154016,582002413,ein,ffs,CPT,99213,negotiated,109.96,professional
1093260564,582002413,ein,ffs,CPT,99213,negotiated,109.96,professional
1215308515,582002413,ein,ffs,CPT,99213,negotiated,109.96,professional
1972583805,582002413,ein,ffs,CPT,99213,negotiated,109.96,professional
1154306363,582002413,ein,ffs,CPT,99213,negotiated,109.96,professional
1912914284,202229350,ein,ffs,CPT,99213,negotiated,88.74,professional
1184638413,550659135,ein,ffs,CPT,99213,negotiated,64.91,professional
1033312723,205648784,ein,ffs,CPT,99213,negotiated,86.36,professional
1467475582,752568576,ein,ffs,CPT,99213,negotiated,46.33,professional
1033165931,452684507,ein,ffs,CPT,99213,negotiated,77.81,professional
1942523915,593324260,ein,ffs,CPT,99213,negotiated,58.06,professional
1891257903,810629304,ein,ffs,CPT,99213,negotiated,66.22,professional
1144354010,581087368,ein,ffs,CPT,99213,negotiated,106.66,professional
1588868392,581087368,ein,ffs,CPT,99213,negotiated,106.66,professional
1972605665,522218584,ein,ffs,CPT,99213,negotiated,152.77,professional
1023000452,742877778,ein,ffs,CPT,99213,negotiated,42.0,professional
1003093147,742877778,ein,ffs,CPT,99213,negotiated,42.0,professional
1417910670,474346473,ein,ffs,CPT,99213,negotiated,71.0,professional
1639278138,202569363,ein,ffs,CPT,99213,negotiated,58.49,professional
1083943179,133857638,ein,ffs,CPT,99213,negotiated,118.1,professional
1689876328,376006672,ein,ffs,CPT,99213,negotiated,169.09,professional
1144309428,760227744,ein,ffs,CPT,99213,negotiated,57.65,professional
1881658235,294562947,npi,ffs,CPT,99213,negotiated,79.54,professional
1689783821,205392766,npi,ffs,CPT,99213,negotiated,64.38,professional
1891914628,205392766,npi,ffs,CPT,99213,negotiated,64.38,professional
1801164496,364885773,npi,ffs,CPT,99213,negotiated,86.34,professional
1255327672,122485079,npi,ffs,CPT,99213,negotiated,54.54,professional
1336359397,42586600,npi,ffs,CPT,99213,negotiated,49.03,professional
1588029730,201779349,ein,ffs,CPT,99213,negotiated,55.51,professional
1194055228,300791563,ein,ffs,CPT,99213,negotiated,165.22,professional
1700073509,300791563,ein,ffs,CPT,99213,negotiated,165.22,professional
1912034802,300791563,ein,ffs,CPT,99213,negotiated,165.22,professional
1457646085,452422428,ein,ffs,CPT,99213,negotiated,67.17,professional
1962670554,452422428,ein,ffs,CPT,99213,negotiated,67.17,professional
1467751925,452422428,ein,ffs,CPT,99213,negotiated,67.17,professional
1528142601,452422428,ein,ffs,CPT,99213,negotiated,67.17,professional
1902968779,452422428,ein,ffs,CPT,99213,negotiated,67.17,professional
1184179806,823529253,ein,ffs,CPT,99213,negotiated,35.01,professional
1215443148,823529253,ein,ffs,CPT,99213,negotiated,35.01,professional
1922396613,134245997,ein,ffs,CPT,99213,negotiated,63.87,professional
1184616849,134245997,ein,ffs,CPT,99213,negotiated,63.87,professional
1598005969,350895832,ein,ffs,CPT,99213,negotiated,57.74,professional
1609854967,271058201,ein,ffs,CPT,99213,negotiated,61.9,professional
1366522526,860665872,ein,ffs,CPT,99213,negotiated,112.67,professional
1003338195,582593507,ein,ffs,CPT,99213,negotiated,81.13,professional
1437645637,582593507,ein,ffs,CPT,99213,negotiated,81.13,professional
1669961272,582593507,ein,ffs,CPT,99213,negotiated,81.13,professional
1740229566,470802260,ein,ffs,CPT,99213,negotiated,41.49,professional
1760437099,470802260,ein,ffs,CPT,99213,negotiated,41.49,professional
1689676793,200097043,ein,ffs,CPT,99213,negotiated,56.74,professional
1124021381,260456293,ein,ffs,CPT,99213,negotiated,87.53,professional
1902846850,452115530,ein,ffs,CPT,99213,negotiated,81.21,professional
1023283363,474375103,ein,ffs,CPT,99213,negotiated,83.53,professional
1386870467,474375103,ein,ffs,CPT,99213,negotiated,83.53,professional
1801856497,592474151,ein,ffs,CPT,99213,negotiated,58.06,professional
1871583021,592474151,ein,ffs,CPT,99213,negotiated,58.06,professional
1407824410,592474151,ein,ffs,CPT,99213,negotiated,58.06,professional
1811955933,592474151,ein,ffs,CPT,99213,negotiated,58.06,professional
1104894112,592474151,ein,ffs,CPT,99213,negotiated,58.06,professional
1184173429,592474151,ein,ffs,CPT,99213,negotiated,58.06,professional
1568797553,592474151,ein,ffs,CPT,99213,negotiated,58.06,professional
1821295965,412058407,ein,ffs,CPT,99213,negotiated,92.65,professional
1598762429,412058407,ein,ffs,CPT,99213,negotiated,92.65,professional
1134237001,412058407,ein,ffs,CPT,99213,negotiated,92.65,professional
1326330044,412058407,ein,ffs,CPT,99213,negotiated,92.65,professional
1861750432,251899326,ein,ffs,CPT,99213,negotiated,177.12,professional
1891934634,370792770,ein,ffs,CPT,99213,negotiated,223.5,professional
1629125596,452551538,ein,ffs,CPT,99213,negotiated,126.48,professional
1912422072,300350112,ein,ffs,CPT,99213,negotiated,106.3,professional
1851629109,650280947,ein,ffs,CPT,99213,negotiated,98.69,professional
1538491063,650280947,ein,ffs,CPT,99213,negotiated,98.69,professional
1164424461,237246265,ein,ffs,CPT,99213,negotiated,53.8,professional
1568591329,237246265,ein,ffs,CPT,99213,negotiated,53.8,professional
1659626349,132707945,ein,ffs,CPT,99213,negotiated,236.41,professional
1538101605,370661499,ein,ffs,CPT,99213,negotiated,108.71,professional
1316275035,272491974,ein,ffs,CPT,99213,negotiated,165.31,professional
1578534392,462263183,ein,ffs,CPT,99213,negotiated,90.9,professional
1376924191,462263183,ein,ffs,CPT,99213,negotiated,90.9,professional
1649568288,462263183,ein,ffs,CPT,99213,negotiated,90.9,professional
1033517669,462263183,ein,ffs,CPT,99213,negotiated,90.9,professional
1689073819,462263183,ein,ffs,CPT,99213,negotiated,90.9,professional
1053642330,205241909,ein,ffs,CPT,99213,negotiated,64.02,professional
1982852851,205241909,ein,ffs,CPT,99213,negotiated,64.02,professional
1700177631,205241909,ein,ffs,CPT,99213,negotiated,64.02,professional
1902274426,205241909,ein,ffs,CPT,99213,negotiated,64.02,professional
1447579883,205241909,ein,ffs,CPT,99213,negotiated,64.02,professional
1639128119,205241909,ein,ffs,CPT,99213,negotiated,64.02,professional
1649269390,721252268,ein,ffs,CPT,99213,negotiated,43.0,professional
1972791002,380833014,ein,ffs,CPT,99213,negotiated,314.39,professional
1255334959,201419272,ein,ffs,CPT,99213,negotiated,140.94,professional
1285943605,274849317,ein,ffs,CPT,99213,negotiated,45.08,professional
1053370379,263701380,ein,ffs,CPT,99213,negotiated,49.3,professional
1508208976,263701380,ein,ffs,CPT,99213,negotiated,49.3,professional
1801844709,591759586,ein,ffs,CPT,99213,negotiated,55.16,professional
1063072478,811984081,ein,ffs,CPT,99213,negotiated,74.67,professional
1952839375,811984081,ein,ffs,CPT,99213,negotiated,74.67,professional
1780657668,202326286,ein,ffs,CPT,99213,negotiated,31.42,professional
1558463430,113645280,ein,ffs,CPT,99213,negotiated,50.0,professional
1073621264,341194090,ein,ffs,CPT,99213,negotiated,28.98,professional
1326045428,330185031,ein,ffs,CPT,99213,negotiated,200.64,professional
1174676886,109381977,ein,ffs,CPT,99213,negotiated,85.4,professional
1649595935,391950151,ein,ffs,CPT,99213,negotiated,52.25,professional
1598873671,391950151,ein,ffs,CPT,99213,negotiated,52.25,professional
1689326043,391950151,ein,ffs,CPT,99213,negotiated,52.25,professional
1881870897,391950151,ein,ffs,CPT,99213,negotiated,52.25,professional
1427465483,581790149,ein,ffs,CPT,99213,negotiated,100.81,professional
1093030546,113492255,ein,ffs,CPT,99213,negotiated,45.0,professional
1447209549,931159666,ein,ffs,CPT,99213,negotiated,116.3,professional
1588743165,371858938,ein,ffs,CPT,99213,negotiated,230.91,professional
1932293719,371858938,ein,ffs,CPT,99213,negotiated,230.91,professional
1417259243,371858938,ein,ffs,CPT,99213,negotiated,230.91,professional
1245393396,371858938,ein,ffs,CPT,99213,negotiated,230.91,professional
1356401954,371858938,ein,ffs,CPT,99213,negotiated,230.91,professional
1104919083,371858938,ein,ffs,CPT,99213,negotiated,230.91,professional
1083777056,371858938,ein,ffs,CPT,99213,negotiated,230.91,professional
1770682825,371858938,ein,ffs,CPT,99213,negotiated,230.91,professional
1760815450,262305559,ein,ffs,CPT,99213,negotiated,42.8,professional
1114949310,222936629,ein,ffs,CPT,99213,negotiated,68.48,professional
1922090513,474291438,ein,ffs,CPT,99213,negotiated,142.18,professional
1760849673,341927666,ein,ffs,CPT,99213,negotiated,119.58,professional
1649703604,341927666,ein,ffs,CPT,99213,negotiated,119.58,professional
1881127793,341927666,ein,ffs,CPT,99213,negotiated,119.58,professional
1508862244,341927666,ein,ffs,CPT,99213,negotiated,119.58,professional
1710207519,341927666,ein,ffs,CPT,99213,negotiated,119.58,professional
1063703965,341927666,ein,ffs,CPT,99213,negotiated,119.58,professional
1972725083,341927666,ein,ffs,CPT,99213,negotiated,119.58,professional
1245736115,341927666,ein,ffs,CPT,99213,negotiated,119.58,professional
1528009172,341927666,ein,ffs,CPT,99213,negotiated,119.58,professional
1700317468,341927666,ein,ffs,CPT,99213,negotiated,119.58,professional
1346406865,341927666,ein,ffs,CPT,99213,negotiated,119.58,professional
1750517397,341927666,ein,ffs,CPT,99213,negotiated,119.58,professional
1992202824,341927666,ein,ffs,CPT,99213,negotiated,119.58,professional
1689677544,341927666,ein,ffs,CPT,99213,negotiated,119.58,professional
1164622247,341927666,ein,ffs,CPT,99213,negotiated,119.58,professional
1265710065,341927666,ein,ffs,CPT,99213,negotiated,119.58,professional
1942560222,341927666,ein,ffs,CPT,99213,negotiated,119.58,professional
1477949048,341927666,ein,ffs,CPT,99213,negotiated,119.58,professional
1962988261,341927666,ein,ffs,CPT,99213,negotiated,119.58,professional
1609301894,341927666,ein,ffs,CPT,99213,negotiated,119.58,professional
1174574081,341927666,ein,ffs,CPT,99213,negotiated,119.58,professional
1982722245,341927666,ein,ffs,CPT,99213,negotiated,119.58,professional
1396417598,341927666,ein,ffs,CPT,99213,negotiated,119.58,professional
1376816330,341927666,ein,ffs,CPT,99213,negotiated,119.58,professional
1720412745,341927666,ein,ffs,CPT,99213,negotiated,119.58,professional
1851574610,341927666,ein,ffs,CPT,99213,negotiated,119.58,professional
1598734048,341927666,ein,ffs,CPT,99213,negotiated,119.58,professional
1629424205,341927666,ein,ffs,CPT,99213,negotiated,119.58,professional
1710909197,341927666,ein,ffs,CPT,99213,negotiated,119.58,professional
1730508458,341927666,ein,ffs,CPT,99213,negotiated,119.58,professional
1316131253,341927666,ein,ffs,CPT,99213,negotiated,119.58,professional
1154779437,341927666,ein,ffs,CPT,99213,negotiated,119.58,professional
1649599218,341927666,ein,ffs,CPT,99213,negotiated,119.58,professional
1891171609,341927666,ein,ffs,CPT,99213,negotiated,119.58,professional
1790929248,270702287,ein,ffs,CPT,99213,negotiated,64.31,professional
1710939558,270702287,ein,ffs,CPT,99213,negotiated,64.31,professional
1720083652,331002313,ein,ffs,CPT,99213,negotiated,104.45,professional
1659668531,582366418,ein,ffs,CPT,99213,negotiated,83.69,professional
1447243654,582366418,ein,ffs,CPT,99213,negotiated,83.69,professional
1396738753,582366418,ein,ffs,CPT,99213,negotiated,83.69,professional
1376951194,582366418,ein,ffs,CPT,99213,negotiated,83.69,professional
1043253339,382047418,ein,ffs,CPT,99213,negotiated,70.86,professional
1225149511,812297367,ein,ffs,CPT,99213,negotiated,39.46,professional
1700288552,200537948,ein,ffs,CPT,99213,negotiated,80.25,professional
1063721314,200663250,ein,ffs,CPT,99213,negotiated,85.59,professional
1245864685,200663250,ein,ffs,CPT,99213,negotiated,85.59,professional
1952913931,200663250,ein,ffs,CPT,99213,negotiated,85.59,professional
1922029586,200663250,ein,ffs,CPT,99213,negotiated,85.59,professional
1851706196,260834681,ein,ffs,CPT,99213,negotiated,141.87,professional
1336375310,260834681,ein,ffs,CPT,99213,negotiated,141.87,professional
1144302605,260834681,ein,ffs,CPT,99213,negotiated,141.87,professional
1043370075,237061724,ein,ffs,CPT,99213,negotiated,46.37,professional
1447670146,237061724,ein,ffs,CPT,99213,negotiated,46.37,professional
1861474892,237061724,ein,ffs,CPT,99213,negotiated,46.37,professional
1851591895,300792383,ein,ffs,CPT,99213,negotiated,41.89,professional
1124023973,205350815,ein,ffs,CPT,99213,negotiated,64.31,professional
1053324129,205350815,ein,ffs,CPT,99213,negotiated,64.31,professional
1164551156,462222376,ein,ffs,CPT,99213,negotiated,59.05,professional
1689655169,421373284,ein,ffs,CPT,99213,negotiated,51.84,professional
1972538605,421373284,ein,ffs,CPT,99213,negotiated,51.84,professional
1699703264,260092260,ein,ffs,CPT,99213,negotiated,102.71,professional
1356598395,471696017,ein,ffs,CPT,99213,negotiated,47.24,professional
1164979324,581590562,ein,ffs,CPT,99213,negotiated,73.3,professional
1467838334,581590562,ein,ffs,CPT,99213,negotiated,73.3,professional
1497296990,581590562,ein,ffs,CPT,99213,negotiated,73.3,professional
1275903981,581590562,ein,ffs,CPT,99213,negotiated,73.3,professional
1558925743,581590562,ein,ffs,CPT,99213,negotiated,73.3,professional
1699227272,454236050,ein,ffs,CPT,99213,negotiated,46.67,professional
1174929343,454236050,ein,ffs,CPT,99213,negotiated,46.67,professional
